"Department=[Amazon.de]","Search Term=[]","Enter ASINs or Products=[]","Reporting Range=[Monthly]","Viewing=[1/1/18 - 1/31/18]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.de","externe festplatte",55,"B06VVS7S94","WD Elements Portable, externe Festplatte - 1 TB - USB 3.0 - WDBUZG0010BBK-WESN","26.73%","30.10%","B00KWHJY7Q","Toshiba Canvio Basics 1 TB externe Festplatte (6,4 cm (2,5 Zoll), USB 3.0) schwarz","20.01%","25.06%","B00TKFEEAS","Seagate Expansion Portable, 1TB, externe tragbare Festplatte; USB 3.0, PC & PS4 (STEA1000400)","7.04%","7.82%"
"Amazon.de","ipad",56,"B06XSG3YZZ","Apple MP2F2FD/A 24,63 cm (9,7 Zoll) Wi-Fi Tablet-PC (A9 Chip, 32GB, iOS 10) grau","27.09%","33.58%","B06XS4VX75","Apple iPad mit WiFi, 32 GB, gold","25.31%","27.52%","B06XS4JZBM","Apple iPad mit WiFi, 128 GB, space grau","7.97%","6.24%"
"Amazon.de","rauchmelder",57,"B007ZO99F6","mumbi CM100 Kohlenmonoxid CO Melder Gasmelder","20.56%","0.00%","B007IGQ5SK","Ei Electronics Ei650 10-Jahres-Rauchwarnmelder, 1 Stück","10.30%","25.31%","B00ZP7L0WA","Smartwares TÜV Rauchmelder/Brandmelder, DIN EN 14604, reinweiß, RM149/4_1J","9.27%","22.79%"
"Amazon.de","monster hunter world",58,"B0721MKSKV","Monster Hunter: World - [PlayStation 4]","72.51%","84.72%","B076H8Q5P5","Monster Hunter World - Collector's Edition - [PlayStation 4]","10.71%","3.35%","B076DNLW25","Monster Hunter: World + Steelbook - [Playstation 4]","8.26%","6.46%"
"Amazon.de","iphone 8",59,"B075LXNGFH","Apple MQ6G2ZD/A iPhone 8 11,94 cm (4,7 Zoll), (64GB ROM, 12MP Kamera) Space Grau","62.82%","62.64%","B075LY82PT","Apple MQ6J2ZD/A iPhone 8 11,94 cm (4,7 Zoll), (64GB ROM, 12MP Kamera) Gold","16.34%","18.22%","B075LZGVKJ","Apple MQ6H2ZD/A iPhone 8 11,94 cm (4,7 Zoll), (64GB ROM, 12MP Kamera) Silber","10.09%","10.30%"
"Amazon.de","samsung galaxy s8",60,"B06XJ49G5B","Samsung Galaxy S8 Smartphone (5,8 Zoll (14,7 cm) Touch-Display, 64GB interner Speicher, Android OS) midnight black","62.56%","64.61%","B06XJ65K58","Samsung Galaxy S8 Smartphone (5,8 Zoll (14,7 cm) Touch-Display, 64GB interner Speicher, Android OS) arctic silver","12.77%","13.45%","B06XHRDF78","Samsung Galaxy S8 Smartphone (5,8 Zoll (14,7 cm) Touch-Display, 64GB interner Speicher, Android OS) orchid grey","8.93%","10.94%"
"Amazon.de","nike",61,"B00WR6O33U","Nike Herren Kapuzenpullover Team Club","15.76%","16.90%","B00WR6O394","Nike Bekleidung Team Sideline Rain Jacket","8.86%","9.78%","B00WR6OAQ0","Nike Jungen Unisex Kapuzenpullover Team Club","8.01%","8.96%"
"Amazon.de","game of thrones",62,"B0743DGBT8","Game of Thrones: Die komplette 7. Staffel [Blu-ray]","18.37%","20.85%","B00BPU7FFW","Game of Thrones - Die komplette erste Staffel [5 DVDs]","11.11%","11.49%","B01DBEGZS2","Game of Thrones - Die komplette vierte Staffel [5 DVDs]","7.73%","11.51%"
"Amazon.de","iphone 7 hülle",63,"B01J1L5N3M","mumbi UltraSlim Hülle für iPhone 8 / iPhone 7 Schutzhülle transparent (Ultra Slim - 0.55 mm)","47.12%","6.32%","B01J1L5P6C","mumbi Schutzhülle für iPhone 8 / iPhone 7 Hülle","37.50%","20.95%","B06XGHX2QT","mumbi Schutzhülle für iPhone 8 / iPhone 7 Hülle transparent (UV beschichtet + Kameraschutz)","3.89%","0.00%"
"Amazon.de","iphone x",64,"B075LYDD7Z","Apple MQAD2ZD/A iPhone X 14,7 cm (5,8 Zoll), (64GB, 12MP Kamera, Auflösung 2436 x 1125 Pixel) Silber","56.48%","42.21%","B075LWF4C3","Apple MQAF2ZD/A iPhone X 14,7 cm (5,8 Zoll), (256GB, 12MP Kamera, Auflösung 2436 x 1125 Pixel) Space Grau","20.44%","21.95%","B075LXNK24","Apple MQAC2ZD/A iPhone X 14,7 cm (5,8 Zoll), (64GB, 12MP Kamera, Auflösung 2436 x 1125 Pixel) Space Grau","18.84%","22.50%"
"Amazon.de","michael kors",65,"B00TH0OM62","Michael Kors Jet Set Travel Saffiano Leather Top-Zip Tote 30T5GTVT2L Damen Henkeltaschen 39x30x15 cm (B x H x T), Schwarz (Black 001)","7.97%","4.62%","B01MSJ2Z45","Michael Kors Damen-Smartwatch MKT5004","7.57%","5.94%","B009DFSRZS","Michael Kors Damen-Uhren MK3192","6.44%","4.62%"
"Amazon.de","sonos",66,"B00FSCNLME","Sonos PLAY:1 WLAN-Speaker für Musikstreaming (Weiß)","22.96%","31.36%","B00FSCNODU","Sonos PLAY:1 WLAN-Speaker für Musikstreaming (Schwarz)","12.47%","18.93%","B075XVVFHJ","Sonos One - Smart Speaker mit Alexa Sprachsteuerung (Weiß)","8.38%","9.67%"
"Amazon.de","einhorn",67,3848517752,"Sei immer du selbst. Außer du kannst ein Einhorn sein. Dann sei ein Einhorn 2018: Mini-Monatskalender","12.88%","21.39%","362517944X","Das große Einhorn-Fanbuch: Basteln, Backen, Beauty & mehr","12.63%","11.23%","B01JZSRJJM","GRAFIK WERKSTATT // Bamboo-to-go-Becher // Fresst meinen Sternenstaub, ihr Langweiler! // 18,85 x 17,75cm // 308g // VintageArt","9.51%","10.87%"
"Amazon.de","tv",68,"B01BDR9Q6W","Dyon Enter 32 Pro 80 cm (32 Zoll) Fernseher (Triple Tuner)","22.24%","26.88%","B06XGS3Q4Y","Samsung MU6179 138 cm (55 Zoll) Fernseher (Ultra HD, HDR, Triple Tuner, Smart TV)","8.51%","4.15%","B075R48B14","Dyon Live 22 Pro (22 Zoll) Fernseher (Full-HD, Triple Tuner, DVB-T2 H.265 /HEVC)","5.29%","7.91%"
"Amazon.de","jbl",69,"B01MSYQWNY","JBL FLIP 4 (Ein voll ausgestatteter, wasserdichter und mobiler Bluetooth-Lautsprecher mit überraschend kraftvollem Sound) schwarz","22.52%","28.40%","B01FQVHGSG","JBL Charge 3 Tragbarer Bluetooth-Lautsprecher (wasserdicht, mit 6000 mAh Power Bank und Freisprechfunktion) schwarz","16.47%","13.65%","B00TFGWAA8","JBL Go Ultra Wireless Bluetooth Lautsprecher (3,5 mm AUX-Eingang, geeignet für Apple iOS und Android Smartphones, Tablets und MP3 geräten) schwarz","13.06%","27.24%"
"Amazon.de","adidas",70,"B00UCYWY1C","adidas Originals Superstar Unisex-Kinder Sneakers","24.06%","14.73%","B01DAFB6S6","adidas Herren T-shirt California","8.73%","12.02%","B013UYK4VC","adidas Socken 3er-Pack Performance 3S","8.04%","11.24%"
"Amazon.de","huawei p10",71,"B06XC4GZGB","Huawei P10 Smartphone (12,95 cm (5,1 Zoll) Touch-Display, 64 GB Interner Speicher, Android 7.0,  EMUI 5.1) Graphite Black","58.55%","56.89%","B00ZUIEMM4","HUAWEI P10 lite Smartphone (13,2 cm (5,2 Zoll) Full-HD Display , 32 GB, Android 7.0 Nougat mit HUAWEI Emotion UI 5.1) Schwarz","15.85%","17.56%","B06XC3HLLZ","Huawei P10 Smartphone (12,95 cm (5,1 Zoll) Touch-Display, 64 GB Interner Speicher, Android 7.0,  EMUI 5.1) Mystic Silver","6.08%","5.36%"
"Amazon.de","puzzle",72,"B00QVB6MLS","Schmidt Spiele Puzzle 59467 - Thomas Kinkade, Im Naturparadies, 1000 Teile","11.11%","10.55%","B00HFUAD9G","Schmidt 58183 - Schiff vor Anker, Puzzle, 1000 Teile","8.13%","7.66%","B01MR0CUOG","Ravensburger 19706 - Visual Statements, Erwachsenenpuzzle","8.08%","7.41%"
"Amazon.de","feuerwehrmann sam",73,"B017WSV2DG","Simba 109257661 - Feuerwehrmann Sam Jupiter Feuerwehrauto mit 2 Figuren, 28cm","12.01%","8.22%","B00JMVF0TE","Simba 109250745 - Feuerwehrmann Sam Einsatzset in blau","9.37%","12.40%","B017WSLJ02","Simba 109257656 - Feuerwehrmann Sam Feuerwehrauto Venus mit Figur und Originalsound","7.47%","7.25%"
"Amazon.de","echo",74,"B06ZXQV6P8","Das neue Amazon Echo (2. Generation), Anthrazit Stoff","28.21%","37.78%","B01J2BL01K","Wir stellen vor: Amazon Echo Spot - Schwarz","18.63%","9.46%","B01DFKBG54","Amazon Echo Dot (2. Generation), Schwarz","15.34%","17.40%"
"Amazon.de","dartscheibe",75,"B000G2Z4VW","Unicorn Bristle Dartboard Eclipse, 054722794037","44.37%","48.05%","B01M35DZBL","Winmau Dartboard Blade 5","15.58%","18.28%","B002Z81EMS","Kings Dart Dartscheibe „Professional“ in offizieller Turniergröße","7.86%","9.14%"
"Amazon.de","gtx 1070",76,"B01HMDRY7E","Asus ROG Strix GeForce GTX1070-8G Gaming Grafikkarte (Nvidia, PCIe 3.0, 8GB DDR5 Speicher, HDMI, DVI, DisplayPort)","10.18%","3.86%","B01GXZ7Q3Y","GIGABYTE GeForce GTX 1070 Gaming 8GB GDDR5 256bit","9.97%","9.16%","B01GRCYTMY","Asus ROG Strix GeForce GTX1070-O8G Gaming Grafikkarte (Nvidia, PCIe 3.0, 8GB GDDR5 Speicher, HDMI, DVI, DisplayPort)","9.70%","6.27%"
"Amazon.de","wmf",77,"B00I5ABIFI","WMF KULT Mix & Go Smoothie Mini Standmixer, Smoothie Maker, 300 Watt, Tritan Flasche, Edelstahl Mixer","8.47%","10.11%","B0015Z57KW","WMF Topf-Set 5-teilig Bratentopf Fleischtopf Stielkasserolle Provence Plus Schüttrand Glasdeckel Cromargan Edelstahl rostfrei poliert induktionsgeeignet spülmaschinengeeignet","8.32%","3.16%","B0019UPPK0","WMF Steakbesteck 12-teilig Steakgabel Steakmesser für 6 Personen in Holzkiste Cromargan Edelstahl rostfrei poliert","5.09%","4.33%"
"Amazon.de","wäschekorb",78,"B008F78QTW","Curver 00709-885-00 Wäschebox Style, 40 L, creme","18.34%","25.97%","B00576BLL4","Wenko 3440113100 Wäschesammler Trio Beige - Wäschekorb, Fassungsvermögen 130 L, 100 % Polyester, 63 x 57 x 38 cm, beige","9.58%","7.98%","B003WUXN22","Curver 00708-885-00 Wäschebox Style, 45 L, creme","5.45%","6.95%"
"Amazon.de","faschingskostüm herren",79,"B00GNSGHXC","Widmann 98872 - 80-er Jahre Trainingsanzug, Jacke und Hose,Mehrfarbig(blau / lila / rosa),M","20.81%","27.59%","B00K7HCJ82","Rubie's 3810109 - Deadpool Deluxe - Adult, Action Dress Ups und Zubehör, Standard Size","19.02%","11.71%","B002RC86B4","Original Top Gun Kostüm Topgun Pilotenkostüm Pilot Gr. 52/54 (L), Größe:L","13.49%","16.67%"
"Amazon.de","fire and fury",80,1408711397,"Fire and Fury","75.60%","77.18%",1250158060,"Fire and Fury: Inside the Trump White House","10.79%","8.28%","B077F4WZZY","Fire and Fury: Inside the Trump White House","4.87%","8.64%"
"Amazon.de","lego city",81,"B013GY8MMO","Lego 60107 City Feuerwehrfahrzeug mit fahrbarer Leiter, Cooles Spielzeug für Kinder","7.81%","12.73%","B075H2G843","LEGO City 60174 - Bergpolizei Hauptquartier Cooles Kinderspielzeug","6.31%","2.75%","B06W2KC1QQ","LEGO City 60159 - Mission mit dem Dschungel-Halbkettenfahrzeug","6.14%","5.14%"
"Amazon.de","telefon",82,"B00EDQ4IMS","Gigaset A415 Telefon - Schnurlostelefon / Mobilteil mit Grafik Display - Dect-Telefon mit Freisprechfunktion - Analog Telefon - Schwarz","17.10%","26.76%","B00EHMDCTS","Gigaset C430A Duo Telefon - Schnurlostelefon / 2 Mobilteile - mit TFT-Farbdisplay / Dect-Telefon - mit Anrufbeantworter / Freisprechfunktion - Analog Telefon - Schwarz","10.27%","10.07%","B008KWRN0K","AEG Solo 10 - Schnurloses 1.6 Design DECT-Telefon mit Freisprecheinrichtung im Mobilteil - Weiß","8.87%","4.28%"
"Amazon.de","hue",83,"B0148NMVQA","Philips 7190155PH EEK A Hue LightStrip+ Basis Set(ohne Bridge), flexibel erweiterbar, dimmbar, bis zu 16 Millionen Farben, steuerbar via App, kompatibel mit Amazon Alexa (Echo, Echo Dot), 2m, mehrfarbig","14.01%","12.82%","B0152WXI0E","Philips Hue White E27 LED Lampe Erweiterung, dimmbar, warmweißes Licht, steuerbar via App, kompatibel mit Amazon Alexa (Echo, Echo Dot)","8.04%","12.74%","B01LZ8QYPI","Philips Hue White & Color Ambiance E27 LED Lampe Starter Set, drei Lampen 3. Generation inkl. Bridge, dimmbar, bis zu 16 Millionen Farben, steuerbar via App, kompatibel mit Amazon Alexa (Echo, Echo Dot)","7.83%","6.67%"
"Amazon.de","kalender 2018 wandkalender",84,3866793650,"Wandkalender 2018 89x63cm (größer A1) gefalzt, Wandplaner 15 Monate Nov 17 - Jan 19, FSC-Papier, inkl. A4-Kalender","14.90%","19.62%","B01N4X31YM","sheepworld 45079 Wir zwei - der Partnerplaner 2018 mit 200 Stickern auf einem Stickerbogen 3 Spalten (du, ich, Wir Zwei) (Partnerkalender)","8.06%","12.01%",3923614446,"Der Lebensfreude Kalender 2018","6.54%","6.12%"
"Amazon.de","bluetooth speaker",85,"B01MSYQWNY","JBL FLIP 4 (Ein voll ausgestatteter, wasserdichter und mobiler Bluetooth-Lautsprecher mit überraschend kraftvollem Sound) schwarz","15.63%","15.58%","B016MO90GW","Anker SoundCore - Mobiler Bluetooth 4.0 Lautsprecher mit unglaublicher 24-Stunden-Akkulaufzeit und Dual-Treiber Wireless Speaker mit reinem Bass und eingebautem Mikrofon für iPhone, iPad, Samsung, Nexus, HTC und andere Android Geräte (Schwarz)","13.96%","23.57%","B01MTB55WH","Anker SoundCore 2 Bluetooth Lautsprecher mit Dual-Treiber besserem Bass, 24 St Spielzeit, 20 M Reichweite, IPX5 Wasserfest mit Eingebauten Mikrofon, Kabelloser Lautsprecher für iPhone, Samsung usw.(Schwarz)","11.19%","15.04%"
"Amazon.de","gopro",86,"B074X5WPC5","GoPro HERO6 Black Kamera","26.96%","22.17%","B01LZTLCFX","GoPro HERO5 Session Kamera schwarz","21.49%","18.90%","B01M14ATO0","GoPro HERO5 Black Action Kamera (12 Megapixel) schwarz/grau","20.71%","17.86%"
"Amazon.de","kühlschrank",87,"B00JWC0X7M","Samsung RB29HER2CSA Kühl-Gefrier-Kombination / A++ / 178cm Höhe / Silber / 188 L Kühlen / 98 L Gefrierteil / No Frost","25.68%","15.04%","B013CP2MO6","Bomann VS 2262 Kühlschrank / A+ / 85.3 cm / 109 kWh/Jahr / 87 L Kühlteil / justierbare Standfüße / weiß","15.25%","30.31%","B004R9PS7U","Siemens KG39EAI40 iQ500 Kühl-Gefrier-Kombination / A+++ / 337 l / Edelstahl / Inox-antifingerprint / rechts wechselbar Türöffnung","10.25%","8.41%"
"Amazon.de","samsung galaxy s7",88,"B01BTZFM0W","Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) schwarz","51.38%","53.17%","B01BTZFQX0","Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) gold","17.42%","18.65%","B01E1QP8NM","Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) silber","7.92%","10.08%"
"Amazon.de","monopoly",89,"B0746Q6YCK","Hasbro Monopoly C1009100 - Monopoly Classic, Familienspiel","21.61%","45.48%","B01IO5ANJ0","Hasbro B6677100 - Monopoly Banking Ultra, Familienspiel","19.35%","20.29%","B00AZBUKD6","Hasbro Spiele 00009398 - Monopoly Classic, Familienspiel","14.86%","8.32%"
"Amazon.de","stehlampe",90,"B009KTINBA","IKEA 0616469947291 A++, Holmö Standleuchte, Plastik, weiß, 22 x 22 x 116 cm","18.60%","34.96%","B00FH1WE6K","Brilliant Vessa Bogenstandleuchte, 1x E27 max. 60W, chrom/weiß 92940/75","11.95%","7.49%","B07358WZ32","Briloner Leuchten LED Stehleuchte, Stehlampe, Studiolampe, Studioleuchte, Wohnzimmerlampe, Wohnzimmerleuchte, 4xE27, Max. 40W Vintage Lampe, Metall, E27, Schwarz-Gold-Matt, 160 x 72.3 x 160 cm","11.45%","6.70%"
"Amazon.de","switch spiele",91,"B071X9F4D8","Yoshi für Nintendo Switch (Arbeitstitel) - [Nintendo Switch]","8.86%","3.40%","B01MUBNPYP","Super Mario Odyssey [Nintendo Switch]","6.76%","13.77%","B071X4PF58","Mario & Rabbids Kingdom Battle - [Nintendo Switch]","6.66%","8.44%"
"Amazon.de","schimmel",92,"B0053DILRI","Pufas Schimmelspray       1,000 L","35.82%","48.85%","B001BNOLKU","MELLERUD Schimmel Vernichter chlorhaltig 0.5 L 2001000097","15.12%","19.67%","B0067B5B00","Pufas Anti-Schimmel-Farbe       0,750 L","11.41%","7.87%"
"Amazon.de","wecker",93,"B000NG8ZIA","Casio Unisex Digitaler Wecker TQ1401EF","24.61%","42.49%","B00BVWJ5RU","Hama Funk Wecker RC550 (sensorgesteuerte Nachtlichtfunktion, Schlummerfunktion, Temperatur- und Datumsanzeige) Digital schwarz","16.98%","17.53%","B076HP7T14","Lichtwecker VAVA 6W Wake Up Licht Wecker, Wake Up Light mit 7 Farbige LED Lichter, 6 Alarm Töne, 10 Helligkeitsstufen, Sonnenaufgang Simulation für ein natürliches Erwachen","16.86%","11.20%"
"Amazon.de","baby",94,"B01GUYA6DK","Pampers Sensitive Feuchttücher, 1008 Tücher, 18er Pack (18 x 56 Stück)","14.60%","17.81%",3442392500,"Baby - Betriebsanleitung: Inbetriebnahme, Wartung und Instandhaltung","5.78%","8.50%","B00IBSYNLK","Philips Avent SCD501/00 DECT Babyphone (Smart Eco Mode, Nachtlicht)","5.29%","3.10%"
"Amazon.de","bluetooth kopfhörer",95,"B01M6WNWR6","JBL T450BT Kabelloser On-Ear Bluetooth Kopfhörer mit Integrierter Musiksteuerung und Mikrofon Kompatibel mit Apple und Android Geräten -Schwarz","36.62%","27.30%","B0756BRVXJ","Anker Bluetooth Kopfhörer SoundBuds Flow in Ear magnetisches Headset, mit Wasserschutzklasse IPX5/7-Stunden-Spielzeit/Mikrofon, federleicht für iPhone, iPad, Samsung, Nexus, HTC und mehr","33.94%","54.14%","B0117RGG8E","Bose ® SoundLink around-ear kabellose Kopfhörer II schwarz","3.76%","0.87%"
"Amazon.de","tommy hilfiger damen",96,"B00UFBITAM","Tommy Hilfiger Damen Sport-BH bralette iconic","15.54%","10.12%","B00UYXF7O2","Tommy Hilfiger Damen Daunenmantel TYRA DOWN COAT","7.18%","9.52%","B0748MRZ7D","TOMMYNOW - Tommy Hilfiger Damen Slim Jeans Venice","7.18%","5.95%"
"Amazon.de","gtx 1080",97,"B01IHEUDWA","Asus ROG Strix GeForce GTX1080-A8G Gaming Grafikkarte (Nvidia, PCIe 3.0, 8GB GDDR5X Speicher, HDMI, DVI, Displayport)","33.00%","26.27%","B01GELBO1C","MSI NVIDIA GTX 1080 Gaming X 8G Grafikkarte (HDMI, DP, DL-DVI-D, 2 Slot Afterburner OC, VR Ready, 4K-optimiert)","16.04%","10.76%","B01GCAVRSU","ZOTAC ZT-P10800C-10P GeForce 8GB GDDR5X GTX 1080 AMP! Edition Gaming Grafikkarte","5.72%","8.86%"
"Amazon.de","iphone se",98,"B06XSP5CNP","Apple iPhone SE Single SIM 4G 32GB Grau - Smartphones (10,2 cm (4 Zoll), 32 GB, 12 MP, iOS, 10, Grau)","52.84%","59.74%","B06XSQYLY5","Apple iPhone SE, 32 GB, silber","11.48%","15.20%","B06XSS9ZYM","Apple iPhone SE Single SIM 4G 32GB Rosa-Goldfarben - Smartphones (10,2 cm (4 Zoll), 32 GB, 12 MP, iOS, 10, Rosa-Goldfarben)","7.62%","6.24%"
"Amazon.de","xbox one controller",99,"B01GVN10VM","Xbox Wireless Controller Weiß","20.00%","22.67%","B01L7PQBL8","Xbox Wireless Controller (schwarz)","15.35%","22.41%","B06XHZZF7C","Xbox Wireless Controller SE „Recon Tech“","9.68%","12.47%"
"Amazon.de","elektrische zahnbürste",100,"B00KBWBPRY","Oral-B Pro 600 Elektrische Zahnbürste, mit Timer und CrossAction Aufsteckbürste, weiß","30.06%","42.11%","B0140IEGIE","Oral-B Pro 750 Elektrische Zahnbürste, mit CrossAction Aufsteckbürste, Bonus Pack mit Reise-Etui, schwarz","10.09%","14.62%","B003VWDC3G","Oral-B Pulsonic Slim Elektrische Schallzahnbürste, mit Timer und Pulsonic Aufsteckbürste, weiß","7.25%","6.57%"
"Amazon.de","baby erstausstattung",101,"B00IEV9ZFI","Philips Avent SCH400/00 Babypflege-Set inkl. aller Pflegeartikel, gelb","18.38%","22.49%","B01B1JNOW4","NUK 10256412 Welcome Set, perfekte Erstausstattung für Neugeborene, sieben NUK Produkte in einer schönen Tasche, Weiß/Grau/Mint Neutral","15.19%","17.65%","B01GUYA6DK","Pampers Sensitive Feuchttücher, 1008 Tücher, 18er Pack (18 x 56 Stück)","11.45%","16.78%"
"Amazon.de","apple",102,"B01MCW7EOW","Apple MMEF2ZM/A Airpods In-Ear-Kopfhörer weiß","13.46%","17.78%","B00F4RASK6","Apple MD819ZM/A Lightning auf USB Cable, 2m","8.56%","34.44%","B06XWVP8N6","Apple – MacBook Pro 13/2.5 GHz Core i5/4 GB/HD 500/Tastatur QWERTY UK (Zertifiziert und Generalüberholt)","7.80%","0.00%"
"Amazon.de","dyson",103,"B073ZL5VDK","Dyson V8 Absolute Modell 2017 Akku-Handstaubsauger","25.73%","28.12%","B01E02Q656","Dyson DC62 beutel- und kabelloser Staubsauger (inkl. schmaler Elektrobürste mit Nylonborsten und Carbonfasern und Fugendüse, Handstaubsauger mit Lithium-Ionen Akku, Wandhalterung und Ladestation)","16.30%","18.96%","B00M8YTI3G","Dyson DC33c Origin beutelloser Staubsauger (inkl. umschaltbarer Bodendüse mit Saugkraft-Regulierung, Kombi- und Polsterdüse, Bodenstaubsauger mit Energieeffizienzklasse A)","15.24%","10.83%"
"Amazon.de","schnullerkette",104,"B072XJXJD8","NUK Schnullerband, für alle Schnuller mit und ohne Ring, 1 Stück","22.15%","23.15%","B00AYD3N16","NUK 10256312 Disney Mickey Mouse Saugerkette, mit Clip zur sicheren Befestigung des Schnullers an Baby‘s Kleidung, 1 Stück, Farbe nicht frei wählbar","14.53%","12.46%","B00I4O4FFU","sigikid, Mädchen, Schnullerband, Rosa/Pink, 40826","14.50%","16.32%"
"Amazon.de","ps4 pro",105,"B01LQF9UKS","PlayStation 4 Pro - Konsole (1TB)","51.05%","51.75%","B0774PWPG4","PlayStation 4 Pro - Konsole (1TB, weiß)","15.75%","20.02%","B0777VJGZD","PlayStation 4 Pro - Konsole (1TB, B-Chassis)","10.69%","13.50%"
"Amazon.de","radio",106,"B00I8192F2","Grundig Music 60, empfangsstarkes Radio im modernen Design, white/silver","20.86%","23.72%","B06ZZGMFKF","Blaupunkt RXN 18 | Zeitloses Designradio mit Analog-Tuner | UKW/ FM Küchenradio | Kofferradio mit Holzgehäuse | Klassisches Radio mit Teleskopantenne | beleuchtete Senderskala","11.39%","9.95%","B00AZWR6A0","Grundig Music 60 Empfangsstarkes Radio im modernen Design grau","11.11%","13.83%"
"Amazon.de","minecraft",107,"B010KYDNDG","Minecraft for PC/Mac [PC Code - Kein DRM]","30.29%","20.62%","B00GPAKQ0I","Minecraft Light-Up Diamond Ore","6.37%","2.75%","B00992CF6W","Minecraft","6.34%","7.56%"
"Amazon.de","lego friends",108,"B075SVTWHP","LEGO Friends Mias Baumhaus 41335 Konstruktionsspielzeug","14.74%","10.56%","B01AC19ZXO","LEGO Friends 41126 - Heartlake Reiterhof","8.52%","6.51%","B075T1F2XN","LEGO Friends Emmas rollender Kunstkiosk 41332 Cooles Kinderspielzeug","6.70%","7.93%"
"Amazon.de","kondome",109,"B00N9W34X6","Durex Gefühlsecht Kondome, hauchzart für intensives Empfinden, 16er Pack (1 x 16 Stück)","23.08%","23.98%","B001GM3VKC","Billy Boy Kondome - 100er Mix-Beutel","15.25%","13.77%","B00KIQI5A8","Durex Fun Explosion Kondome, aufregende Vielfalt für mehr Spaß, 40er Großpack (1 x 40 Stück)","12.94%","13.59%"
"Amazon.de","gtx 1060",110,"B01KHWOAR4","Gigabyte GeForce GTX 1060 GV-N1060WF2OC-3GD Grafikkarte schwarz","21.33%","17.16%","B01I1D1XXA","Asus ROG Strix GeForce GTX1060-6G Gaming Grafikkarte (Nvidia, PCIe 3.0, 6GB GDDR5 Speicher, HDMI, DVI, Displayport)","12.38%","11.24%","B01IPFN7UQ","Asus Dual-GTX1060-O6G Gaming Nvidia GeForce Grafikkarte (PCIe 3.0, 6GB GDDR5 Speicher, HDMI, DVI, Displayport)","10.10%","7.69%"
"Amazon.de","rituals",111,"B0756BP6QJ","Rituals Sakura - Relaxing Treat 2017 Geschenkset, S","13.68%","16.11%","B0756BTTBS","Rituals Sakura - Relaxing Ritual  Geschenkset, M","13.10%","10.71%","B01CP39DNY","RITUALS Cosmetics Sakura Foaming Shower Gel, 200 ml","6.59%","9.84%"
"Amazon.de","amazon",112,"B01DFKBG54","Amazon Echo Dot (2. Generation), Schwarz","16.09%","9.61%","B01J2BL01K","Wir stellen vor: Amazon Echo Spot - Schwarz","12.15%","6.11%","B06ZXQV6P8","Das neue Amazon Echo (2. Generation), Anthrazit Stoff","9.87%","3.49%"
"Amazon.de","dvd",113,"B0781ZQ8NH","Game of Thrones: Die komplette 7. Staffel [4 DVDs]","7.17%","5.05%","B0788BZYLV","Star Wars: Die letzten Jedi","7.11%","4.29%","B06XQSLBXM","Die Schöne und das Biest (Live-Action)","5.96%","7.15%"
"Amazon.de","bettwäsche",114,"B008VOEC38","Bierbaum 6277_04 Feinbiber-Bettwäsche Dessin, 135 x 200 cm, 80 x 80 cm, mokka","26.44%","39.39%","B01BCBUH5I","Catherine Lansfield Canterbury, grau, Einzelbett","19.26%","8.21%","B01J64CAPS","DecoKing 84496 Bettwäsche 135x200 cm mit Kissenbezug 80x80 schwarz weiß geometrisches Muster Bettbezüge Microfaser Bettwäschegarnituren black white Hypnosis Collection Waves","10.22%","4.45%"
"Amazon.de","festplatte",115,"B06VVS7S94","WD Elements Portable, externe Festplatte - 1 TB - USB 3.0 - WDBUZG0010BBK-WESN","20.49%","27.24%","B00KWHJY7Q","Toshiba Canvio Basics 1 TB externe Festplatte (6,4 cm (2,5 Zoll), USB 3.0) schwarz","19.13%","24.49%","B01LY65EVG","Seagate Barracuda ST1000DM010 1 TB Interne Festplatte (8,9 cm (3,5 Zoll), 64 MB Cache, SATA 6Gb/s)","8.86%","3.88%"
"Amazon.de","aufbewahrungsbox",116,"B00YOUM73U","IRIS, 3er-Set stapelbare Aufbewahrungsboxen 'Top Box', mit Deckel und Klickverschluss, 15 Liter, Kunststoff / Plastik, transparent","18.66%","21.91%","B071225BBS","AmazonBasics - Aufbewahrungsboxen in Würfelform, faltbar, 6er-Pack, Grau","13.56%","13.03%","B008G1FLG8","Rotho 1115308080 Aufbewahrungskiste Dekobox Country in Rattan-Optik aus Kunststoff (PP), Format A4, Inhalt ca. 18 l, ca. 36.8 x 27.8 x 19.1 cm (LxBxH), schwarz","7.71%","10.11%"
