"Department=[Amazon.de]","Search Term=[]","Enter ASINs or Products=[]","Reporting Range=[Monthly]","Viewing=[12/1/17 - 12/31/17]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.de","kärcher fenstersauger",865,"B01N5I45TE","Kärcher Akku Fenstersauger WV 5 Premium mit wechselbarem Akku inkl. Zubehör","47.20%","50.86%","B0017S4YN8","Kärcher Akku-Fenstersauger WV 50 Plus","22.99%","23.14%","B00QM9NHYE","Kärcher Fensterreiniger WV Classic , 1.633-169.0","7.33%","5.70%"
"Amazon.de","adidas schuhe männer",866,"B071NWVV7W","adidas Herren Eqt Support Adv Sneakers","28.68%","24.77%","B00DS4LATK","adidas ZX750 G96718 Herren Sneaker","18.46%","17.43%","B01IPANZCG","adidas Herren Zx 700 Sneaker","6.04%","8.26%"
"Amazon.de","victorinox",867,"B0001P151W","Victorinox Offiziersmesser Huntsman rot 1.3713","13.27%","17.25%","B00BMTWS9E","Victorinox 67833.S6 SwissClassic Tafelmesser/Tomatenmesser/Brotzeitmesser/Wurstmesser-Set 6-teilig mit Wellenschliff, schwarz","10.96%","17.25%","B0001P155I","Victorinox Taschenwerkzeug SwissCard Onyx transparent, 0.7133.T3","8.35%","6.30%"
"Amazon.de","kinderküche",868,"B00151SPA0","Theo Klein 9090 - Miele Spielküche Petit Gourmet mit Geräusch und Zubehör, 95 cm, Spielzeug","12.00%","15.86%","B06XQ1T51Z","Smoby 311025 - Tefal Studio XXL Küche","11.61%","10.53%","B004PVGH0W","Theo Klein Miele Spielküche, Gourmet International, mit 40 Zubehörteilen","11.39%","12.66%"
"Amazon.de","desigual taschen damen",869,"B06XPY11FV","Desigual Damen Bols_loverty Amber. 2000. U Henkeltasche, Schwarz (Negro), 9x24x29.5 cm","10.77%","11.97%","B06XPDM71K","Desigual Damen Bols_florida Soft Mehndi. 2000. U Henkeltasche, Schwarz (Negro), 16.50x25.80x26.20 cm","6.92%","5.25%","B06XPDM7XF","Desigual Damen Bols_catania Amber. 2000. U Umhängetasche, Schwarz (Negro), 10.5x20.4x24.5 cm","5.62%","10.00%"
"Amazon.de","thermometer",870,"B007SAM4E0","TFA 30.5026.01 Dostmann digitales Thermo-Hygrometer Moxx, schwarz, 5.7 x 1.3 x 6.9cm","22.28%","30.24%","B01DK8EFSG","Habor Haushaltsthermometer Kochthermometer Küchenthermometer Einstichthermometer sofort lesen mit langer Sonde, Digital LCD Bildschirm Korrosionsschutz, ideal für Braten, Kochen, Grillen/BBQ, Backen, Baby-Ernährung usw.","16.41%","17.64%","B000SIS03I","TFA 12.3009&nbsp;Thermometer f&uuml;r den Innen- und Au&szlig;enbereich, Kunststoff, Wei&szlig;","9.45%","7.48%"
"Amazon.de","puppen",871,"B0009UZ902","Simba 105039005 - New Born Baby, Funktions-Baby-Puppe (trinkt/näßt), inklusive Zubehör, 43 cm","11.89%","14.58%","B00DOW9GV0","Nines d'Onil 700 - Babypuppen - Mein Baby","9.86%","5.42%","B0019EGY2O","Bayer Design 9468200 - Funktionspuppe Hello Baby, 46 cm","7.19%","8.47%"
"Amazon.de","pandora armband",872,"B001HFCPUK","Pandora Damen-Armband Sterling-Silber 925  59702HV-23 cm","53.35%","55.95%","B00TDPC3E4","Pandora Damen-Armband 925 Silber 18.0 cm - 590719-18","10.99%","15.72%","B003817H8Q","Pandora Damen-Armband Leder schwarz 38cm 59705CBK-D2","5.39%","5.95%"
"Amazon.de","blitzangebote",873,"B00GGKMNTO","Bosch 2607017195 V-Line Box mit 91 Bohr- / Schraubwerkzeugen","15.27%","13.89%","B00UST658E","Zwilling 07150-359-0 Steakbesteckset 12 teilig","13.67%","29.63%","B00EY7F8N4","Dirt Devil Spider M607 Saugroboter (17 W, 0,27 l Staubbehältervolumen, 3 Programme) schwarz","10.38%","2.78%"
"Amazon.de","gtx 1060 6gb",874,"B01IA9FEOO","Zotac GeForce GTX 1060 1506 ZT-P10600A-10L  6GB","18.80%","20.63%","B01IPFN7UQ","Asus Dual-GTX1060-O6G Gaming Nvidia GeForce Grafikkarte (PCIe 3.0, 6GB GDDR5 Speicher, HDMI, DVI, Displayport)","18.44%","17.75%","B01I1D1XXA","Asus ROG Strix GeForce GTX1060-6G Gaming Grafikkarte (Nvidia, PCIe 3.0, 6GB GDDR5 Speicher, HDMI, DVI, Displayport)","9.01%","6.01%"
"Amazon.de","kinder tablet",875,"B01J94S8KQ","Fire HD 8 Kids Edition-Tablet, 20,3 cm (8 Zoll) HD Display, 32 GB, blaue kindgerechte Hülle","44.40%","46.76%","B01J94SEE6","Fire HD 8 Kids Edition-Tablet, 20,3 cm (8 Zoll) HD Display, 32 GB, pinke kindgerechte Hülle","21.03%","29.22%","B00PI0M2DK","Mattel Fisher-Price CDG57 - Lernspaß Tablet, grau","9.79%","8.30%"
"Amazon.de","wärmepumpentrockner",876,"B00JGWVGN8","Siemens iQ700 WT46W261 iSensoric Wärmepumpentrockner / A++ / 8 kg / Weiß / Selbstreinigender Kondensator / softDry-Trommelsystem / Super40","25.02%","23.03%","B00DCD6RTK","Samsung DV80F5E5HGWEG Wärmepumpentrockner / A++ / 8 kg / weiß / Vollgrafisches LED Display / Diamond Pflegetrommel","21.09%","11.52%","B00HX0X7GO","Bosch WTW86271 Wärmepumpentrockner / A++ / 8 kg / Weiß / Selbstreinigender Kondensator","9.18%","13.03%"
"Amazon.de","eierkocher",877,"B00NABN1Z2","WMF STELIO Eierkocher, für 1-7 Eier, 350 W, mit Härtegradeinstellung, Messbecher mit Eipick","20.38%","20.89%","B00BXQTJZM","Severin EK 3056 Eierkocher 1-6 Eier, schwarz-grau","14.32%","20.28%","B002UXQJY6","Clatronic 263 118 EK 3321 Eierkocher mit Härtegradeinstellung (7 Eier) 400 Watt inox","8.68%","10.78%"
"Amazon.de","ravensburger 3d puzzle",878,"B00IVC1B16","Ravensburger 125791 - Eiffelturm bei Nacht - 216 Teile Puzzle 3D-Puzzle-Bauwerk Night Edition","15.65%","21.11%","B01D24NU5M","Ravensburger 12596 - 3D Puzzle Freiheitsstatue bei Nacht","11.17%","13.14%","B01N4RMMGB","Ravensburger 12516 - Volkswagen T1 - 3D Puzzle","8.26%","6.68%"
"Amazon.de","huawei p8 lite",879,"B01MU9R2EN","Huawei P8 Lite 2017 Smartphone (13.2 cm (5.2 Zoll) Full-HD Touchscreen, 16 GB, Android 7.0) black","43.84%","32.67%","B00W1KSK86","Huawei P8 lite Dual-SIM Smartphone (5 Zoll (12,7 cm) Touch-Display, 16 GB Speicher, Android 5.0) schwarz","24.55%","29.60%","B00W1KSGFI","Huawei P8 lite Dual-SIM Smartphone (5 Zoll (12,7 cm) Touch-Display, 16 GB Speicher, Android 5.0) weiß","14.25%","19.22%"
"Amazon.de","brotschneidemaschine",880,"B00008K61N","ritter Allesschneider E 16 mit ECO-Motor","41.70%","51.05%","B000TGGMNE","Clatronic AS 2958 weiß Allesschneider","12.42%","14.41%","B00R7HH4LM","Clatronic MA 3585 Metallallesschneider","8.79%","9.38%"
"Amazon.de","hundespielzeug",881,"B0054Q9TMA","Trixie Dog Activity Flip Board Strategiespiel für Hunde, 23 cm","19.24%","14.93%","B0029EWVES","Trixie 35912 Geier Gustav, Plüsch, 28 cm","13.13%","14.53%","B000SIQLUW","Trixie Hund Elch, Plüsch, 23 cm","10.78%","13.24%"
"Amazon.de","anki overdrive",882,"B0157Z3I7Y","Anki Overdrive Starter Kit","46.50%","9.72%","B0747M487C","Anki 000-00068 Overdrive Fahrzeug - Fast und Furious Edition","21.93%","8.05%","B00V695HM0","Anki Overdrive Collision Kit","7.36%","17.97%"
"Amazon.de","kommode",883,"B01LW7NA60","Galdem GAKO3WS Kommode mit 3 Schubladen, Holz, weiß, 70 x 77 x 40 cm","21.21%","38.10%","B00AH8OR2M","Songmics Sitzbank Sitzhocker mit Stauraum faltbar 2-Sitzer belastbar bis 300 kg kunstleder weiß 76 x 38 x 38 cm LSF106","15.55%","13.10%","B0748M5K69","INFINIKIT Haven Kommode mit 4 Schubladen - Weiß","13.86%","17.86%"
"Amazon.de","geschirrset",884,"B019EEUQ2O","AmazonBasics Geschirrservice, 18-teilig, für 6 Personen","14.62%","29.55%","B00R3Z4LZ0","AmazonBasics Geschirrset für 4 Personen, hochwertig, klassisches Design, 16-teilig, quadratisch, Weiß","11.57%","8.59%","B071S8SPWL","Sänger Kombiservice 'Markant' aus Porzellan 30 teilig | Geschirrset beinhaltet Speise-, Suppen-, Desserttellern sowie passende Tassen (175 ml) und Untertassen | Geschirrservice für bis zu 6 Personen","11.56%","12.71%"
"Amazon.de","mia and me",885,"B00FBWFJ3K","Mattel Mia and Me BFW35 - Puppe mit Ring","21.29%","16.43%",3505137561,"Mia and me - Die Legende von Centopia","9.60%","10.31%",3864582253,"Mia and me - Das große Buch der Einhörner","5.57%","7.15%"
"Amazon.de","delonghi kaffeevollautomaten",886,"B00400OMU0","De'Longhi Magnifica S ECAM 22.110.B Kaffeevollautomat (Direktwahltasten und Drehregler, Milchaufschäumdüse, Kegelmahlwerk 13 Stufen, Herausnehmbare Brühgruppe, 2-Tassen-Funktion) schwarz","35.30%","63.97%","B002OHDBLW","De'Longhi ECAM 23.420.SB Kaffeevollautomat (1450 Watt, Digitaldisplay, Profi-Aufschäumdüse, Kegelmahlwerk 13 Stufen, Herausnehmbare Brühgruppe, 2-Tassen-Funktion) silber/schwarz","15.36%","10.71%","B00MOIE1E2","De'Longhi Autentica Cappuccino ETAM 29.660.SB Kaffeevollautomat (1450 Watt, Digitaldisplay, integriertes Milchsystem, Lieblingsgetränke auf Knopfdruck, Herausnehmbare Brühgruppe) silber","8.68%","1.74%"
"Amazon.de","pferde",887,"B003I55E1Y","SES 01155 - Pferde gießen und anmalen","11.33%","9.72%",3440140717,"Pferdesprache für Kinder","7.61%","12.20%","349963337X","Zum Aufgeben ist es zu spät!: Fünf Dinge, die Pferde uns über das Leben lehren","6.53%","6.78%"
"Amazon.de","braun series 9",888,"B01IN8LCHU","Braun Series 9 Rasierapparat 9290cc, mit Reinigungs- und Ladestation, Reise-Etui, silber","45.05%","39.36%","B01IN8LBS0","Braun Series 9 Rasierapparat 9296cc Premium Edition, mit Reinigungs- und Ladestation, Leder-Etui, chrom","25.87%","33.29%","B01IN8LBJ4","Braun Series 9 Elektrorasierer Herren 9240s, mit Ladestation, Reise-Etui, schwarz/blau","7.22%","6.22%"
"Amazon.de","globus",889,"B000P1ZOZ0","Idena 569902 Leuchtglobus 30 cm mit Halogen Energiesparlampe und zwei Kartenbildern","29.13%","39.12%","B01B88WBIG","Globe Collection Globes, kupfer, 20 cm","10.66%","4.51%",3934922449,"PAL 3010 Antikstil: Antikdesign-Leuchtglobus 30 cm, aktuelle politische Karte, messingfarbener Metallmeridian, Holzfuß (Alter Globus)","9.47%","9.78%"
"Amazon.de","digitalkamera",890,"B01MU8HJ69","Canon IXUS 185 Digitalkamera (20 Megapixel, 8x optischer Zoom, 6,8 cm (2,7 Zoll) LCD Display, HD Movies) schwarz","18.77%","29.89%","B00I9X2KLW","Sony DSC-HX60 Digitalkamera (20,4 Megapixel, 30-fach opt. Zoom, 7,5 cm (3 Zoll) LCD-Display, Exmor R CMOS Sensor, NFC/WiFi) schwarz","12.19%","3.45%","B01AO6M3F4","Nikon Coolpix A10 Kamera Kit schwarz","7.61%","10.67%"
"Amazon.de","samsung smartwatch",891,"B01LF0T51I","Samsung SM-R760NDAADBT Gear S3 frontier Smartwatch (3,3 cm (1,3 Zoll) Display, NFC, Bluetooth, WLAN, Tizen OS, mit Silikon-Armband)","25.17%","36.84%","B01LF0T540","Samsung Gear S3 classic (3,3 cm (1,3 Zoll) Display, NFC, Bluetooth, WLAN, Tizen OS), mit Echtleder-Armband","17.38%","17.54%","B01GJW7H2Q","Samsung Gear Fit 2 Smartwatch mit Pulssensor und Benachrichtigungen - Schwarz(L)","15.90%","18.71%"
"Amazon.de","lego junior",892,"B01J41DHWI","Lego 10740 - Juniors Löschtrupp-Koffer","12.23%","9.99%","B01J41DHFA","Lego 10734 Juniors Große Baustelle, Spielzeug für vier Jährige","11.07%","5.58%","B06WGPSBW4","Lego 10743 Juniors Smokeys Garage, Kinderspielzeug","10.01%","18.73%"
"Amazon.de","transformers figur",893,"B01N0S8YOG","Hasbro Transformers C1320ES0 - Movie 5 Premier Deluxe Bumblebee, Actionfigur","18.47%","19.47%","B01MU225B7","Hasbro Transformers C1312ES0 - Movie 5 Turbo Changer Optimus Prime, Actionfigur","14.24%","16.51%","B06WLL7G9Z","Hasbro Transformers C2400ES0 - Movie 5 Premier Deluxe Autobot Drift","11.09%","8.64%"
"Amazon.de","bibi und tina cd",894,"B000GIY4AS","Bibi und Tina 25. Das Weihnachtsfest. CD","15.63%","18.35%","B00H5HMFV8","Bibi & Tina","13.10%","9.70%","B01MRRS97H","Soundtrack 4.Kinofilm: Tohuwabohu total","11.19%","9.99%"
"Amazon.de","jbg3",895,"B075DKZQCJ","Jung Brutal Gutaussehend 3 (JBG3 Limited Steelbox)","92.79%","80.82%","B076ZZ7CHJ","Jung Brutal Gutaussehend 3","2.16%","14.29%","B076RH12YG",4,"1.98%","2.04%"
"Amazon.de","miele staubsauger",896,"B0748MLKRK","Miele S 8340 PowerLine Staubsauger, 4.5 L, 890 W","29.32%","40.79%","B0748M7DND","Miele Classic C1 EcoLine Staubsauger (4.5 L, 550 W)","11.62%","14.44%","B0094QU3HQ","Miele S 8340 Ecoline Bodenstaubsauger (1200 Watt, AirClean-Filter) weiß [Altes Modell]","11.58%","7.46%"
"Amazon.de","sebastian fitzek",897,3426199211,"Flugangst 7A: Psychothriller","40.89%","43.02%",3426633094,"Die Therapie","9.69%","10.88%",3426521083,"AchtNacht: Thriller","8.90%","10.67%"
"Amazon.de","bügelperlen set",898,"B00BR9Y6IA","Hama 2051 - Bügelperlen Dose, circa 4000 Perlen und Zubehör","20.32%","22.40%","B004LQ03P6","Hama 3028 - Geschenkpackung Allround, circa 6000 Bügelperlen und 3 Stiftplatten","11.43%","11.25%","B00BP5Y1PE","Hama 211-00 - Bügelperlen Dose mit circa 13.000 Perlen, 10 Farben gemischt","10.32%","11.15%"
"Amazon.de","induktionskochfeld",899,"B0053TQS2C","AEG HK634250XB Induktionskochfeld / Glaskeramik / 60 cm / 4-fach Induktion mit Single-Control / Stop und Go-Funktion / edelstahl","24.88%","30.17%","B018KELUY2","AEG HKA8540IND Einbaukochfeld / autarkes Induktionskochfeld mit Power-Funktion und Timer / 80 cm Glaskeramikkochfeld mit Edelstahlrahmen / 4 elektronische Automatikkochstellen mit Topferkennung / schwarz und silber","12.56%","4.13%","B018KELVNC","AEG HKA6325IND Einbaukochfeld / Induktionskochfeld autark mit Mehrzweck-Kochstelle / 4 elektronische Kochzonen mit Timer-Funktion / 60 cm Glaskeramikkochfeld mit Edelstahlrahmen / schwarz und silber","11.80%","11.16%"
"Amazon.de","headset ps4",900,"B00I8S4E1C","PlayStation 4 Wireless Stereo Headset 2.0, schwarz","39.12%","36.93%","B0159U9Z2Y","Gaming Kopfhörer PC KINGTOP PS4 Headset mit Mikrofon LED Bass Lautstärkeregelung Stereo Gamer Headset für Play Station 4, Xbox One S, Nintendo Switch,Handys und viele andere","11.93%","17.84%","B00CJ5FPUE","Logitech G430 Gaming Kopfhörer (Dolby 7.1 Surround Sound für PC ) blau","11.49%","12.45%"
"Amazon.de","gesichtsreinigungsbürste",901,"B00NABOT8U","Beurer FC 45 Gesichtsreinigungsbürste, wasserfest, 2-stufige Rotations-Geschwindigkeiten","48.36%","59.37%","B00T2XX7EM","FC1000 REVEAL Gesichtsreinigungsbürste","9.16%","9.60%","B018T7DHVY","FOREO LUNA mini 2 elektrische Gesichtsreinigungsbürste und Hautpflegegerät hergestellt aus weichem Silikon für jeden Hauttyp geeignet, USB wiederaufladbar  Pearl Pink","6.96%","2.69%"
"Amazon.de","wetterstation mit außensensor funk",902,"B000PGSB7I","Hama Funk-Wetterstation mit Außen-Sensor (Thermometer, Hygrometer, Barometer, Außensensor mit hoher Reichweite, misst Innen- und Außen-Temperatur, inkl. DFC Funkuhr, Wanduhr) schwarz","23.17%","28.08%","B01D4PE6FW","ADE Wetterstation WS 1601 mit Funk und Außensensor. Digitale Profi Funkwetterstation für präzise Vorhersage. Anzeige Innen- und Außen-Temperatur. Hygrometer. Mit großem LED Farbdisplay, USB und Sensor","18.52%","13.95%","B00AUMR30S","Technoline WS 9767 Wetterstation  mit Funkuhr und Innen- und Außentemperaturanzeige","17.02%","25.00%"
"Amazon.de","schokoladen geschenke",903,"B0098HM99G","Bodegas Del Rosario Geschenkset Dunkle Verführung (1 x 0.75 l)","9.86%","10.12%","B0042S0CPY","Lindt & Sprüngli Weihnachts-Zauber Präsent, 1er Pack (1 x 250 g)","9.73%","15.60%","B00DI3HWXO","Confiserie Heidel Weihnachts-Nostalgie Geschenk Säckchen, 1er Pack (1 x 158 g)","9.27%","10.24%"
"Amazon.de","honor 7x",904,"B0779SG4ZN","Honor 7X Smartphone (15,06 cm (5,93 Zoll) Display, 64 GB interner Speicher, Android 7.0) Midnight Black","67.78%","70.14%","B0779RWX11","Honor 7X Smartphone (15,06 cm (5,93 Zoll) Display, 64 GB interner Speicher, Android 7.0) Sapphire Blue","18.57%","25.07%","B01MXFV5D3","Honor 6X Smartphone (13,97 cm (5,5 Zoll) Full HD Display, 32 GB Speicher, Android) grau","4.53%","2.49%"
"Amazon.de","ken follet",905,3785726007,"Das Fundament der Ewigkeit: Historischer Roman (Kingsbridge-Roman, Band 3)","56.65%","66.31%",3404166604,"Sturz der Titanen: Die Jahrhundert-Saga","7.18%","6.18%","B01M8M4QAW","Das Fundament der Ewigkeit: Historischer Roman (Kingsbridge-Roman 3)","5.34%","3.87%"
"Amazon.de","lidschatten palette",906,"B00U84TQ2Q","Makeup Revolution Schimmert und Matt Hautfarben Ultra 32 Lidschatten Eyeshadows Flawless Palette","49.11%","53.73%","B015N4V24K","BH Cosmetics Carli bybel 14 color eyeshadow & highlighter palette (CARLI BYBEL)","10.41%","3.48%","B00HZHKTEI","w7 Colour me Buff - Lidschattenpalette, 1 x 15.6g","7.12%","5.14%"
"Amazon.de","sporttaschen für männer",907,"B007LACD2A","Nike Tasche Club Team Duffel, black/white, 40 x 23 x 27 cm, 43 Liter, BA5194-010","22.59%","22.54%","B01M5KAQZ0","adidas Uni Tiro Sporttasche, Tiro , Gr. Small (Herstellergröße: Small), Black/Dark Grey/White","11.51%","13.03%","B01KLV3Z40","Under Armour Uni UA Undeniable Duffle 3.0 MD Sporttasche, Graphite, 65 x 30 x 35 cm","10.49%","9.20%"
"Amazon.de","lego technik ab 10 jahre",908,"B01J41LWFW","LEGO Technic 42065 - Ferngesteuerter Tracked Racer","11.68%","13.52%","B01J41LRF2","Lego 42057 Technic Ultraleicht-Hubschrauber, Fortgeschrittenes Bauset","11.64%","16.29%","B01J41MBWU","LEGO Technic 42062 - Container-Transport","7.40%","7.58%"
"Amazon.de","stranger things",909,"B076QMGGKF","Hasbro hasc45501020 Stranger Things Monopoly","34.93%","26.21%","B01M5IK8M9","Funko 13318 Actionfigur Stranger Things: Eleven mit Eggos","15.15%","11.72%",1785036432,"Notes From the Upside Down – Inside the World of Stranger Things: An Unofficial Handbook to the Hit TV Series","10.59%","15.86%"
"Amazon.de","tabu",910,"B00BDBW4KO","Hasbro Spiele A4626100 - Tabu, Partyspiel","38.47%","42.46%","B000I1TDA4","Hasbro Spiele 04199100 - Tabu XXL, Partyspiel","32.92%","36.57%","B00006RT94","Hasbro Spiele 14334100 - Tabu Junior, Partyspiel","6.75%","7.73%"
"Amazon.de","babyliss",911,"B00CW9TVH0","Babyliss Pro The Perfect Curling Machine Mira Curl Lockenmaschine","25.51%","24.30%","B01FH8WGFQ","Babyliss Curl Secret Ionic C1200E","15.55%","22.44%","B00XXZTWLW","Babyliss Twist Secret inkl. Zubehör Multistyler","10.88%","6.42%"
"Amazon.de","gregs tagebuch 12",912,3833936568,"Gregs Tagebuch 12 - Und tschüss!: Band 12","90.05%","94.14%",3833958499,"Gregs Kalender 2018 (Gregs Tagebuch)","2.23%","1.09%",3833936525,"Gregs Tagebuch 11 - Alles Käse!","2.08%","1.48%"
"Amazon.de","victorinox messer",913,"B00BMTWS9E","Victorinox 67833.S6 SwissClassic Tafelmesser/Tomatenmesser/Brotzeitmesser/Wurstmesser-Set 6-teilig mit Wellenschliff, schwarz","27.07%","38.65%","B0001P151W","Victorinox Offiziersmesser Huntsman rot 1.3713","14.26%","11.60%","B00BMTRU0Q","Victorinox 6-teiliges Tafelmesser-Set mit Wellenschliff in Grün, Rot, Blau, Gelb, Pink, Orange","9.29%","14.06%"
"Amazon.de","crosstrainer",914,"B00H4RP0UW","Christopeit Crosstrainer CT 2, 1321","33.87%","37.70%","B004I2O86S","Christopeit Crosstrainer Walker siber, silber, 80 x 60 x 148","7.02%","4.92%","B00G34G9TI","MAXOfit Heimtrainer Crosstrainer Deluxe Cross MF-1, Tüv/GS Zertifiziert, 18001","5.90%","7.38%"
"Amazon.de","stabilo",915,"B00HH32BH8","Premium-Filzstift - STABILO Pen 68 - 30er Pack - mit verschiedenen Farben inklusive 6 Neonfarben","13.65%","13.71%","B0007OEE2E","Fineliner - STABILO point 88 - 10er Pack - 10 Standardfarben","12.16%","16.88%","B000FFR5KI","Buntstift, Wasserfarbe & Wachsmalkreide - STABILO woody 3 in 1 - 10er Pack mit Spitzer - 10 verschiedene Farben","7.56%","11.21%"
"Amazon.de","füller",916,"B075757RJF","Pelikan 00806268 Twist Füllhalter (universell für Rechts- und Linkshände), Girly Rose","20.53%","25.36%","B000FA5DRK","Lamy Füllhalter Safari umbra matt, Feder: F","18.52%","12.98%","B003C1VQBG","Parker S0161590 Jotter Füllfederhalter (edelstahl mit Chromeinfassung, mittlere Schreibfeder, Geschenkbox)","12.71%","8.65%"
"Amazon.de","hocker",917,"B01G6FSHWK","Songmics LSF27Z Sitzhocker mit Stauraum faltbar Sitzwürfel Fußbank leinen 38 cm dunkelgrau","30.40%","36.90%","B00AH8OR2M","Songmics Sitzbank Sitzhocker mit Stauraum faltbar 2-Sitzer belastbar bis 300 kg kunstleder weiß 76 x 38 x 38 cm LSF106","7.78%","3.97%","B0095DA0QW","Songmics LSF101 Faltbarer Sitzhocker Aufbewahrungsbox Belastbar bis 300 kg, Lederimitat, schwarz, 38.0 x 38.0 x 38.0 cm","7.02%","9.13%"
"Amazon.de","tischlampe",918,"B009Y3LEHM","WOFI Tischleuchte, Cesena 1-flammig, weiß, Ø ca. 14 cm, Höhe ca. 31 cm, Stoffschirm, 832401060000","13.17%","18.44%","B00F8DB7PG","Honsel Leuchten Tischleuchte Simon 96831","12.64%","9.35%","B000LOXQYC","Paulmann 77029 Table&Desk Pinja Tischleuchte max.1x40W E14 Chrom/Opal 230V Metall/Glas [Energieklasse A++]","11.40%","17.66%"
"Amazon.de","fifa 18 points",919,"B0735NRCLX","FIFA 18 Ultimate Team - 4600 FIFA Points | PS4 Download Code - deutsches Konto","38.20%","38.95%","B0735MX37R","FIFA 18 Ultimate Team - 2200 FIFA Points | PS4 Download Code - deutsches Konto","24.93%","24.86%","B0735MT28L","FIFA 18 Ultimate Team - 12000 FIFA Points | PS4 Download Code - deutsches Konto","18.14%","19.73%"
"Amazon.de","nachtlicht",920,"B007C3B8ZO","Hama Bernstein LED Nachtlicht für Kinderzimmer und Schlafzimmer (Stromsparend, nur 0,2 W, Orientierungslicht für Gang und Keller, Stimmungslicht, Nachtlampe, Eurostecker)","29.04%","35.52%","B000SIDE02","Osram LED-Steckdosenlicht, Nachtbeleuchtung, Lunetta, weiß, Dämmerungssensor, 360 ° drehbarer Leuchtkopf","13.66%","19.64%","B01BV8X560","ANSMANN LED-Nachtlicht niedlicher Fuchs für Kinder/Babys Cartoon Orientierungslicht Einschlafhilfe autom. Abschaltung Touchsensor - Bestätigte Kindersicherheit, von jungen Eltern empfohlen","8.55%","7.80%"
"Amazon.de","lego polizei",921,"B01J41G4H8","Lego 60141 City Polizeiwache, Cooles Spielzeug für Kinder","25.06%","21.42%","B01J41G4SC","Lego 60139 City Mobile Einsatzzentrale, Bausteinspielzeug","20.17%","20.35%","B01J41G4Z0","Lego 60138 City Rasante Verfolgungsjagd, Bausteinspielzeug","9.76%","11.36%"
"Amazon.de","mauspad",922,"B000KHTBQM","Sharkoon 1337 Gaming Mauspad schwarz","28.85%","33.64%","B01N63H6G9","Sharkoon 1337 M Gaming Mouse Mat schwarz","15.81%","19.10%","B01FFFSORA","Silent Monsters Gaming und Office Mauspad (900 x 400 x 3 mm, Größe: XXL) schwarz","13.02%","9.02%"
"Amazon.de","htc",923,"B01LRWRRCS","HTC ONE A9S Smartphone 12,7 cm (5 Zoll) Display (32GB, Nano SIM, Fingerabdruck-Sensor, 4G LTE, 13MP Hauptkamera, 5MP Frontkamera, Android) cast iron","17.35%","27.64%","B01MR9KBAZ","HTC U Ultra Smartphone (14,48 cm (5,7 Zoll), 16 MP Frontkamera, 64GB Speicher, Android) Sapphire Blue","12.76%","15.45%","B01E610DEQ","HTC 10 Smartphone (13,2 cm (5,2 Zoll) Super LCD 5 Display, 1440 x 2560 Pixel, 12 Ultrapixel, 32 GB, Android) carbon grau","12.07%","6.50%"
"Amazon.de","oberfräse",924,"B000W34ZEW","Bosch Oberfräse POF 1400 ACE (3x Spannzange, Fräser, Parallelanschlag, Absaugadapter, Koffer, 1.400 Watt)","17.77%","23.15%","B00CKYCG8S","Makita RT0700CX2J Oberfräse und Trimmer","16.20%","11.08%","B00DEXXCXW","Einhell Oberfräse TC-RO 1155 E (1100 W, Ø 6 und 8 mm, Drehzahlregelung, Parallelanschlag, Absaugadapter, inkl. Zubehör)","14.66%","23.89%"
"Amazon.de","harry potter buch",925,1408856778,"Harry Potter: The Complete Collection","16.73%","6.47%",3551354014,"Harry Potter und der Stein der Weisen","15.56%","25.50%",3551559031,"Harry Potter und der Gefangene von Askaban (vierfarbig illustrierte Schmuckausgabe)","10.37%","10.05%"
"Amazon.de","iphone 8 plus hülle",926,"B01J82EJRA","mumbi Schutzhülle für iPhone 8 Plus / 7 Plus Hülle","33.73%","0.37%","B0756DPDGM","iPhone 8 Plus Hülle, SUPCASE [Unicorn Beetle Style] Schutzhülle Premium Case Cover Hybrid Transparent Handyhülle (Kompatibel mit Apple iPhone 7 Plus / iPhone 8 Plus) (Schwarz)","24.59%","55.79%","B01J82ELP0","mumbi UltraSlim Hülle für iPhone 8 Plus / 7 Plus Schutzhülle transparent (Ultra Slim - 0.55 mm)","8.20%","0.00%"
"Amazon.de","synology",927,"B01BNPT1EG","Synology DS216J 2 Bay Desktop NAS Gehäuse","24.43%","33.54%","B075L82DP1","Synology DS218+ 2 Bay Desktop NAS Gehäuse","20.42%","20.19%","B00MO6ZV52","Synology DS115j 1 Bay Desktop-NAS-Gehäuse","10.51%","13.35%"
"Amazon.de","playstation plus",928,"B00GWUSCCA","PlayStation Plus Mitgliedschaft | 12 Monate | PS4 Download Code - deutsches Konto","65.06%","63.15%","B00GWUSCYS","PlayStation Plus Mitgliedschaft | 3 Monate | PS4 Download Code - deutsches Konto","21.36%","30.71%","B01568ER2W","PlayStation Live Card 365 Tage (für deutsche SEN-Konten)","3.14%","1.18%"
